Macros,Dia 1,Dia 2,Dia 3,Dia 4,Dia 5,Dia 6,Dia 7
Prot,1.6200000006964255,1.6199999764628628,1.6200000006964153,1.6199999764628448,1.6200000006964228,1.619999976462879,1.620000000696425
Carb,3.3831348098486025,3.383134811036771,3.383134809848589,3.3831348110369097,3.383134809848604,3.383134811036772,3.3831348098486376
Gord,0.9900000002575242,0.9899999868000049,0.9900000002575379,0.9899999867999821,0.9900000002575312,0.9899999867999909,0.9900000002575257
